ID	gene	r
ENSG00000130714	POMT1	0.197370912
ENSG00000057657	PRDM1	0.197269602
ENSG00000151287	TEX30	0.197203366
ENSG00000122257	RBBP6	0.197183072
ENSG00000113327	GABRG2	0.197151739
ENSG00000124006	OBSL1	0.19712614
ENSG00000084090	STARD7	0.196927193
ENSG00000124659	TBCC	0.196834179
ENSG00000141965	FEM1A	0.196819749
ENSG00000167881	SRP68	0.19680938
ENSG00000198270	TMEM116	0.196749014
ENSG00000105866	SP4	0.19666115
ENSG00000163013	FBXO41	0.196621623
ENSG00000105514	RAB3D	0.196614575
ENSG00000080854	IGSF9B	0.196570056
ENSG00000001561	ENPP4	0.196566557
ENSG00000121964	GTDC1	0.196387063
ENSG00000085185	BCORL1	0.196374383
ENSG00000048828	FAM120A	0.196367034
ENSG00000198799	LRIG2	0.1962778
ENSG00000124795	DEK	0.196224096
ENSG00000135241	PNPLA8	0.196159729
ENSG00000049239	H6PD	0.196136544
ENSG00000213639	PPP1CB	0.196135631
ENSG00000101557	USP14	0.196120129
ENSG00000108654	DDX5	0.196107552
ENSG00000129317	PUS7L	0.196101929
ENSG00000156873	PHKG2	0.196086555
ENSG00000123243	ITIH5	0.196065965
ENSG00000101182	PSMA7	0.195982418
ENSG00000108641	B9D1	0.195898308
ENSG00000168830	HTR1E	0.195810269
ENSG00000123131	PRDX4	0.195808349
ENSG00000184156	KCNQ3	0.195740678
ENSG00000169599	NFU1	0.195740102
ENSG00000245598	DACT3-AS1	0.195682398
ENSG00000162804	SNED1	0.195677118
ENSG00000151239	TWF1	0.195514143
ENSG00000152583	SPARCL1	0.195493951
ENSG00000144744	UBA3	0.195469591
ENSG00000168754	FAM178B	0.195461319
ENSG00000116977	LGALS8	0.195440044
ENSG00000012779	ALOX5	0.195420728
ENSG00000206560	ANKRD28	0.195390985
ENSG00000150722	PPP1R1C	0.195376715
ENSG00000152620	NADK2	0.195363036
ENSG00000161149	TUBA3FP	0.195325992
ENSG00000227500	SCAMP4	0.195308254
ENSG00000204623	ZNRD1-AS1	0.195282018
ENSG00000256269	HMBS	0.19521434
ENSG00000169981	ZNF35	0.195160121
ENSG00000101019	UQCC1	0.194968147
ENSG00000136802	LRRC8A	0.194924011
ENSG00000171174	RBKS	0.19483811
ENSG00000171148	TADA3	0.194823588
ENSG00000175265	GOLGA8A	0.194822915
ENSG00000130699	TAF4	0.194802796
ENSG00000241081	RP11-488C13.1	0.194729562
ENSG00000204624	PTCHD2	0.194680812
ENSG00000107223	EDF1	0.194663792
ENSG00000152117	AC093838.4	0.194644532
ENSG00000092847	AGO1	0.194630415
ENSG00000142687	KIAA0319L	0.194603325
ENSG00000218739	CEBPZOS	0.194570153
ENSG00000162419	GMEB1	0.194557809
ENSG00000008086	CDKL5	0.194463446
ENSG00000113648	H2AFY	0.19445261
ENSG00000095585	BLNK	0.19438268
ENSG00000004139	SARM1	0.194374346
ENSG00000164754	RAD21	0.194332466
ENSG00000183060	LYSMD4	0.194331637
ENSG00000165238	WNK2	0.19422869
ENSG00000157851	DPYSL5	0.194219321
ENSG00000006695	COX10	0.194218605
ENSG00000139910	NOVA1	0.194114153
ENSG00000130811	EIF3G	0.194084902
ENSG00000188026	RILPL1	0.194077574
ENSG00000120262	CCDC170	0.194056089
ENSG00000114739	ACVR2B	0.194031753
ENSG00000139921	TMX1	0.19400604
ENSG00000175893	ZDHHC21	0.193989401
ENSG00000204314	PRRT1	0.19396547
ENSG00000278259	MYO19	0.193955631
ENSG00000145362	ANK2	0.193912574
ENSG00000119777	TMEM214	0.193893567
ENSG00000160953	MUM1	0.193857833
ENSG00000172889	EGFL7	0.193750691
ENSG00000099866	MADCAM1	0.193741758
ENSG00000140718	FTO	0.193723011
ENSG00000279457	FO538757.2	0.19368032
ENSG00000069535	MAOB	0.193565695
ENSG00000215421	ZNF407	0.193549648
ENSG00000100697	DICER1	0.193520028
ENSG00000137075	RNF38	0.193499427
ENSG00000136270	TBRG4	0.193436231
ENSG00000077348	EXOSC5	0.193331946
ENSG00000204592	HLA-E	0.193315693
ENSG00000184517	ZFP1	0.193246283
ENSG00000104885	DOT1L	0.193242564
ENSG00000075043	KCNQ2	0.193188287
ENSG00000085365	SCAMP1	0.193131844
ENSG00000101464	PIGU	0.193126336
ENSG00000128534	LSM8	0.193063423
ENSG00000071889	FAM3A	0.193049114
ENSG00000183621	ZNF438	0.192969595
ENSG00000103042	SLC38A7	0.192953583
ENSG00000164659	KIAA1324L	0.192860526
ENSG00000184500	PROS1	0.192856409
ENSG00000241058	NSUN6	0.192834881
ENSG00000138071	ACTR2	0.192822036
ENSG00000235450	RP11-142A5.1	0.1927967
ENSG00000259943	RP1-39G22.7	0.192766774
ENSG00000062096	ARSF	0.19276359
ENSG00000147099	HDAC8	0.19275867
ENSG00000145996	CDKAL1	0.192749872
ENSG00000147862	NFIB	0.192702469
ENSG00000177548	RABEP2	0.192666762
ENSG00000148498	PARD3	0.192613299
ENSG00000197162	ZNF785	0.192608112
ENSG00000188529	SRSF10	0.192600678
ENSG00000157600	TMEM164	0.192457614
ENSG00000186104	CYP2R1	0.192404273
ENSG00000160014	CALM3	0.192398788
ENSG00000177853	ZNF518A	0.192396931
ENSG00000166073	GPR176	0.192348574
ENSG00000164161	HHIP	0.192344912
ENSG00000132313	MRPL35	0.19232351
ENSG00000153234	NR4A2	0.192260803
ENSG00000008300	CELSR3	0.192169654
ENSG00000110422	HIPK3	0.192154056
ENSG00000143786	CNIH3	0.192149914
ENSG00000005486	RHBDD2	0.192137946
ENSG00000182093	WRB	0.19209548
ENSG00000174775	HRAS	0.192068151
ENSG00000185641	CTD-2287O16.1	0.19205422
ENSG00000175183	CSRP2	0.192026138
ENSG00000214293	APTR	0.19200232
ENSG00000147687	TATDN1	0.192000085
ENSG00000176383	B3GNT4	0.191979143
ENSG00000185900	POMK	0.191946429
ENSG00000127863	TNFRSF19	0.191942193
ENSG00000136169	SETDB2	0.191905082
ENSG00000171475	WIPF2	0.191894608
ENSG00000178952	TUFM	0.191891805
ENSG00000137038	TMEM261	0.191874478
ENSG00000075303	SLC25A40	0.191863787
ENSG00000143797	MBOAT2	0.191830433
ENSG00000197969	VPS13A	0.191824037
ENSG00000185736	ADARB2	0.191813275
ENSG00000107341	UBE2R2	0.19180655
ENSG00000185608	MRPL40	0.191797231
ENSG00000131269	ABCB7	0.191777799
ENSG00000100284	TOM1	0.191670326
ENSG00000107537	PHYH	0.191639879
ENSG00000176749	CDK5R1	0.191557115
ENSG00000153395	LPCAT1	0.191551639
ENSG00000089693	MLF2	0.191517488
ENSG00000159199	ATP5G1	0.191493759
ENSG00000122386	ZNF205	0.191479021
ENSG00000132952	USPL1	0.191465258
ENSG00000166762	CATSPER2	0.191386434
ENSG00000171566	PLRG1	0.191385096
ENSG00000099901	RANBP1	0.191383856
ENSG00000171853	TRAPPC12	0.19138299
ENSG00000169398	PTK2	0.191267436
ENSG00000113013	HSPA9	0.191218545
ENSG00000160948	VPS28	0.191193397
ENSG00000078043	PIAS2	0.191176406
ENSG00000223935	AC008074.3	0.191165406
ENSG00000110514	MADD	0.191004234
ENSG00000251333	RTN3P1	0.190975692
ENSG00000117480	FAAH	0.190851347
ENSG00000123384	LRP1	0.19081448
ENSG00000117280	RAB29	0.190724779
ENSG00000109099	PMP22	0.190707852
ENSG00000175104	TRAF6	0.190674286
ENSG00000196628	TCF4	0.19058125
ENSG00000139746	RBM26	0.190543521
ENSG00000136877	FPGS	0.190453564
ENSG00000143641	GALNT2	0.19042878
ENSG00000172081	MOB3A	0.190393722
ENSG00000119013	NDUFB3	0.190357541
ENSG00000130695	CEP85	0.190269407
ENSG00000168813	ZNF507	0.190199873
ENSG00000166025	AMOTL1	0.19012767
ENSG00000174332	GLIS1	0.190114259
ENSG00000125356	NDUFA1	0.190102481
ENSG00000166923	GREM1	0.190047778
ENSG00000236283	AC013463.2	0.190047142
ENSG00000100271	TTLL1	0.190027766
ENSG00000111266	DUSP16	0.189969271
ENSG00000157426	AASDH	0.189929666
ENSG00000178980	SEPW1	0.189864797
ENSG00000123908	AGO2	0.189845211
ENSG00000113569	NUP155	0.189791753
ENSG00000035664	DAPK2	0.189751802
ENSG00000085644	ZNF213	0.18968476
ENSG00000116852	KIF21B	0.189556926
ENSG00000185728	YTHDF3	0.189555506
ENSG00000113460	BRIX1	0.18951583
ENSG00000078725	BRINP1	0.189510845
ENSG00000114650	SCAP	0.189499108
ENSG00000168036	CTNNB1	0.189482575
ENSG00000165688	PMPCA	0.189478884
ENSG00000250571	GLI4	0.189331528
ENSG00000086589	RBM22	0.189292377
ENSG00000143479	DYRK3	0.189291094
ENSG00000237133	AC020594.5	0.189275402
ENSG00000116273	PHF13	0.189240089
ENSG00000126777	KTN1	0.189192431
ENSG00000018699	TTC27	0.189171263
ENSG00000231769	RP1-8B1.4	0.18914111
ENSG00000067715	SYT1	0.189084933
ENSG00000094914	AAAS	0.189070998
ENSG00000175318	GRAMD2	0.188974931
ENSG00000174456	C12orf76	0.188971992
ENSG00000157106	SMG1	0.188947755
ENSG00000260664	AC004158.3	0.188849336
ENSG00000164542	KIAA0895	0.188840138
ENSG00000196632	WNK3	0.188829706
ENSG00000247556	OIP5-AS1	0.18879911
ENSG00000144711	IQSEC1	0.18878155
ENSG00000124535	WRNIP1	0.188771852
ENSG00000157570	TSPAN18	0.18869854
ENSG00000143434	SEMA6C	0.188687506
ENSG00000226476	RP11-776H12.1	0.188678412
ENSG00000100109	TFIP11	0.18866407
ENSG00000172732	MUS81	0.188652304
ENSG00000196810	CTBP1-AS2	0.188410504
ENSG00000153832	FBXO36	0.188378757
ENSG00000171450	CDK5R2	0.188307502
ENSG00000196663	TECPR2	0.188268376
ENSG00000127152	BCL11B	0.188242755
ENSG00000236204	LINC01376	0.18823685
ENSG00000135549	PKIB	0.188169731
ENSG00000156261	CCT8	0.188159105
ENSG00000218426	RP11-475C16.1	0.188138851
ENSG00000205740	RP11-363N22.3	0.188122335
ENSG00000170348	TMED10	0.188109914
ENSG00000000971	CFH	0.18800619
ENSG00000161544	CYGB	0.188002206
ENSG00000157881	PANK4	0.187991321
ENSG00000197093	GAL3ST4	0.18799011
ENSG00000017483	SLC38A5	0.187919589
ENSG00000152670	DDX4	0.1879084
ENSG00000106484	MEST	0.187842132
ENSG00000182916	TCEAL7	0.187839419
ENSG00000180438	TPRXL	0.187767331
ENSG00000135457	TFCP2	0.187765523
ENSG00000108828	VAT1	0.187714481
ENSG00000163527	STT3B	0.187612477
ENSG00000115020	PIKFYVE	0.187611774
ENSG00000119397	CNTRL	0.187610156
ENSG00000069275	NUCKS1	0.187575627
ENSG00000160908	ZNF394	0.18757543
ENSG00000150764	DIXDC1	0.187529239
ENSG00000168118	RAB4A	0.187495047
ENSG00000225151	GOLGA2P7	0.18747097
ENSG00000153266	FEZF2	0.187410217
ENSG00000182667	NTM	0.187386051
ENSG00000110844	PRPF40B	0.18734307
ENSG00000145730	PAM	0.187267727
ENSG00000160469	BRSK1	0.187225296
ENSG00000089916	GPATCH2L	0.187170325
ENSG00000143416	SELENBP1	0.187109896
ENSG00000122042	UBL3	0.187099727
ENSG00000185627	PSMD13	0.18706448
ENSG00000158023	WDR66	0.18702532
ENSG00000166855	CLPX	0.187012419
ENSG00000203880	PCMTD2	0.187008781
ENSG00000087253	LPCAT2	0.186981956
ENSG00000101098	RIMS4	0.186938317
ENSG00000234323	RP11-308N19.1	0.186924059
ENSG00000047315	POLR2B	0.186873144
ENSG00000159322	ADPGK	0.186816222
ENSG00000141424	SLC39A6	0.186804229
ENSG00000166436	TRIM66	0.186797335
ENSG00000187266	EPOR	0.186779042
ENSG00000010318	PHF7	0.186767047
ENSG00000185049	NELFA	0.186737863
ENSG00000022976	ZNF839	0.186617219
ENSG00000165502	RPL36AL	0.186593257
ENSG00000125772	GPCPD1	0.186542531
ENSG00000170085	SIMC1	0.186537472
ENSG00000158865	SLC5A11	0.186533037
ENSG00000205423	CNEP1R1	0.186492025
ENSG00000117602	RCAN3	0.186470827
ENSG00000172046	USP19	0.186373631
ENSG00000131828	PDHA1	0.186360489
ENSG00000136643	RPS6KC1	0.186336497
ENSG00000148053	NTRK2	0.186331604
ENSG00000232472	EEF1B2P3	0.186299291
ENSG00000120693	SMAD9	0.186163407
ENSG00000162961	DPY30	0.186121917
ENSG00000159314	ARHGAP27	0.186081865
ENSG00000180900	SCRIB	0.186047814
ENSG00000153310	FAM49B	0.186041907
ENSG00000105856	HBP1	0.186041174
ENSG00000172733	PURG	0.186021169
ENSG00000170325	PRDM10	0.186017267
ENSG00000085274	MYNN	0.186005144
ENSG00000101204	CHRNA4	0.185993611
ENSG00000101493	ZNF516	0.185953015
ENSG00000166979	EVA1C	0.185941344
ENSG00000132639	SNAP25	0.185908113
ENSG00000237461	RP11-554F20.1	0.185878084
ENSG00000116815	CD58	0.185868041
ENSG00000173588	CEP83	0.185830313
ENSG00000276234	TADA2A	0.185718643
ENSG00000105676	ARMC6	0.185705475
ENSG00000164180	TMEM161B	0.18565434
ENSG00000103264	FBXO31	0.185650754
ENSG00000139645	ANKRD52	0.185613195
ENSG00000118181	RPS25	0.185606093
ENSG00000169213	RAB3B	0.185590432
ENSG00000196961	AP2A1	0.185564106
ENSG00000156639	ZFAND3	0.185559944
ENSG00000259664	CTD-2147F2.2	0.185466034
ENSG00000236671	PRKG1-AS1	0.185457129
ENSG00000165288	BRWD3	0.185450534
ENSG00000169231	THBS3	0.185356143
ENSG00000100307	CBX7	0.185281578
ENSG00000090238	YPEL3	0.185140668
ENSG00000144451	SPAG16	0.18510234
ENSG00000049618	ARID1B	0.185085805
ENSG00000010244	ZNF207	0.185023529
ENSG00000117481	NSUN4	0.185015846
ENSG00000170892	TSEN34	0.184993749
ENSG00000170175	CHRNB1	0.184881328
ENSG00000114544	SLC41A3	0.184852322
ENSG00000166170	BAG5	0.18485131
ENSG00000186376	ZNF75D	0.184794549
ENSG00000085382	HACE1	0.184750446
ENSG00000188827	SLX4	0.184733158
ENSG00000185291	IL3RA	0.184729199
ENSG00000162572	SCNN1D	0.184722313
ENSG00000126500	FLRT1	0.184694794
ENSG00000128789	PSMG2	0.184597161
ENSG00000164484	TMEM200A	0.184592549
ENSG00000166311	SMPD1	0.184568694
ENSG00000089199	CHGB	0.184543931
ENSG00000152484	USP12	0.184527934
ENSG00000177855	CACYBPP2	0.184488708
ENSG00000163832	ELP6	0.184481999
ENSG00000088035	ALG6	0.1844454
ENSG00000105640	RPL18A	0.184433196
ENSG00000135835	KIAA1614	0.184361211
ENSG00000073711	PPP2R3A	0.184283066
ENSG00000153046	CDYL	0.184267304
ENSG00000122729	ACO1	0.184247557
ENSG00000151640	DPYSL4	0.184208395
ENSG00000198863	RUNDC1	0.184155408
ENSG00000135926	TMBIM1	0.184060886
ENSG00000146122	DAAM2	0.183938841
ENSG00000008952	SEC62	0.183936678
ENSG00000103197	TSC2	0.183873941
ENSG00000239900	ADSL	0.183856686
ENSG00000141665	FBXO15	0.183807575
ENSG00000109323	MANBA	0.183805818
ENSG00000185495	RP11-504P24.3	0.18372739
ENSG00000133169	BEX1	0.183721679
ENSG00000126267	COX6B1	0.183704602
ENSG00000117640	MTFR1L	0.18370305
ENSG00000136237	RAPGEF5	0.18369112
ENSG00000137252	HCRTR2	0.183680298
ENSG00000152558	TMEM123	0.183675949
ENSG00000110429	FBXO3	0.18367215
ENSG00000066422	ZBTB11	0.183647849
ENSG00000111404	RERGL	0.183583179
ENSG00000176406	RIMS2	0.183548389
ENSG00000103024	NME3	0.183479772
ENSG00000169251	NMD3	0.183449977
ENSG00000118242	MREG	0.183449273
ENSG00000213088	ACKR1	0.183446126
ENSG00000175387	SMAD2	0.183444338
ENSG00000164978	NUDT2	0.183440268
ENSG00000177697	CD151	0.183435562
ENSG00000114841	DNAH1	0.183416111
ENSG00000100124	ANKRD54	0.183336409
ENSG00000204065	TCEAL5	0.183331189
ENSG00000059728	MXD1	0.183328736
ENSG00000071051	NCK2	0.183315762
ENSG00000127463	EMC1	0.183279656
ENSG00000138495	COX17	0.18327717
ENSG00000111344	RASAL1	0.183262537
ENSG00000178163	ZNF518B	0.183255646
ENSG00000143013	LMO4	0.18325152
ENSG00000248360	LINC00504	0.183196307
ENSG00000135763	URB2	0.183128193
ENSG00000127952	STYXL1	0.183109896
ENSG00000130475	FCHO1	0.183098522
ENSG00000169217	CD2BP2	0.183040953
ENSG00000198925	ATG9A	0.18302463
ENSG00000267321	RP11-1094M14.11	0.183002196
ENSG00000049089	COL9A2	0.182982868
ENSG00000198797	BRINP2	0.182982062
ENSG00000143384	MCL1	0.182974412
ENSG00000079691	LRRC16A	0.182855577
ENSG00000163510	CWC22	0.182841139
ENSG00000117751	PPP1R8	0.182757496
ENSG00000108671	PSMD11	0.182744383
ENSG00000119669	IRF2BPL	0.182719619
ENSG00000100147	CCDC134	0.182669707
ENSG00000118997	DNAH7	0.182595726
ENSG00000115652	UXS1	0.182534636
ENSG00000113845	TIMMDC1	0.182519677
ENSG00000088038	CNOT3	0.182448511
ENSG00000129534	MIS18BP1	0.182425005
ENSG00000130560	UBAC1	0.182416385
ENSG00000160584	SIK3	0.182350002
ENSG00000102003	SYP	0.182325255
ENSG00000187189	TSPYL4	0.182315689
ENSG00000146433	TMEM181	0.182298326
ENSG00000146674	IGFBP3	0.182297017
ENSG00000156521	TYSND1	0.182270102
ENSG00000228594	C1orf233	0.182264788
ENSG00000132554	RGS22	0.18222859
ENSG00000126351	THRA	0.182061871
ENSG00000087053	MTMR2	0.181983735
ENSG00000197283	SYNGAP1	0.181956007
ENSG00000111653	ING4	0.181932022
ENSG00000112078	KCTD20	0.181872651
ENSG00000160282	FTCD	0.181789761
ENSG00000237356	AL163953.3	0.181781101
ENSG00000112357	PEX7	0.181779268
ENSG00000170677	SOCS6	0.181734179
ENSG00000185433	LINC00158	0.181732255
ENSG00000145216	FIP1L1	0.181714853
ENSG00000084733	RAB10	0.181698463
ENSG00000131013	PPIL4	0.181681787
ENSG00000115760	BIRC6	0.181613596
ENSG00000170681	MURC	0.181556918
ENSG00000065600	TMEM206	0.181552432
ENSG00000107882	SUFU	0.181379465
ENSG00000147439	BIN3	0.181307345
ENSG00000124226	RNF114	0.181268937
ENSG00000143469	SYT14	0.181250153
ENSG00000165476	REEP3	0.181249817
ENSG00000147324	MFHAS1	0.181170414
ENSG00000112972	HMGCS1	0.181138166
ENSG00000180182	MED14	0.181071846
ENSG00000173545	ZNF622	0.181037167
ENSG00000187323	DCC	0.180998292
ENSG00000126457	PRMT1	0.180996946
ENSG00000116209	TMEM59	0.18098691
ENSG00000171827	ZNF570	0.180970843
ENSG00000160294	MCM3AP	0.180957639
ENSG00000185485	SDHAP1	0.180870784
ENSG00000074966	TXK	0.180713881
ENSG00000108107	RPL28	0.180708707
ENSG00000120925	RNF170	0.180703137
ENSG00000125835	SNRPB	0.180668424
ENSG00000137145	DENND4C	0.180526661
ENSG00000186166	CCDC84	0.180469181
ENSG00000170091	HMP19	0.180413465
ENSG00000103485	QPRT	0.180352816
ENSG00000015532	XYLT2	0.180266475
ENSG00000152104	PTPN14	0.18021569
ENSG00000134452	FBXO18	0.180190637
ENSG00000233654	AC093388.3	0.180153592
ENSG00000128203	ASPHD2	0.180145867
ENSG00000143771	CNIH4	0.18012925
ENSG00000091986	CCDC80	0.180112661
ENSG00000163320	CGGBP1	0.180050368
ENSG00000136522	MRPL47	0.180000827
ENSG00000119203	CPSF3	0.180000765
ENSG00000162144	CYB561A3	0.179928071
ENSG00000068615	REEP1	0.179869844
ENSG00000112309	B3GAT2	0.179835196
ENSG00000167971	CASKIN1	0.17982009
ENSG00000198816	ZNF358	0.179817576
ENSG00000167220	HDHD2	0.17971181
ENSG00000221870	TMEM257	0.179681964
ENSG00000082126	MPP4	0.179568489
ENSG00000112367	FIG4	0.179559963
ENSG00000148358	GPR107	0.179554841
ENSG00000067369	TP53BP1	0.179451113
ENSG00000115419	GLS	0.179450611
ENSG00000100532	CGRRF1	0.179449443
ENSG00000100726	TELO2	0.179429115
ENSG00000214026	MRPL23	0.179420995
ENSG00000124766	SOX4	0.179327782
ENSG00000142166	IFNAR1	0.179327485
ENSG00000112992	NNT	0.179315317
ENSG00000110107	PRPF19	0.179313911
ENSG00000124194	GDAP1L1	0.179287926
ENSG00000131469	RPL27	0.179270975
ENSG00000064313	TAF2	0.17926716
ENSG00000138629	UBL7	0.179229937
ENSG00000119048	UBE2B	0.17922205
ENSG00000171298	GAA	0.179024739
ENSG00000062038	CDH3	0.179005621
ENSG00000118096	IFT46	0.178954825
ENSG00000198791	CNOT7	0.178942944
ENSG00000166342	NETO1	0.178927553
ENSG00000185015	CA13	0.17892704
ENSG00000175390	EIF3F	0.178913383
ENSG00000198948	MFAP3L	0.178869874
ENSG00000120662	MTRF1	0.178860341
ENSG00000158186	MRAS	0.178809096
ENSG00000133687	TMTC1	0.178784285
ENSG00000116205	TCEANC2	0.17875944
ENSG00000162409	PRKAA2	0.178715878
ENSG00000084234	APLP2	0.178691899
ENSG00000105639	JAK3	0.178673526
ENSG00000178988	MRFAP1L1	0.178545308
ENSG00000188868	ZNF563	0.17852909
ENSG00000264057	RP11-583F2.1	0.178471257
ENSG00000233508	RP1-269M15.3	0.178448749
ENSG00000175216	CKAP5	0.178334876
ENSG00000083937	CHMP2B	0.178276853
ENSG00000270344	RP11-734K2.4	0.178274761
ENSG00000108669	CYTH1	0.178244265
ENSG00000236017	ASMTL-AS1	0.178200087
ENSG00000186377	CYP4X1	0.178132134
ENSG00000260804	PKI55	0.178115583
ENSG00000240857	RDH14	0.178088054
ENSG00000115207	GTF3C2	0.178052861
ENSG00000196352	CD55	0.177998077
ENSG00000176393	RNPEP	0.17799054
ENSG00000013619	MAMLD1	0.177979732
ENSG00000162551	ALPL	0.177971745
ENSG00000120594	PLXDC2	0.177884998
ENSG00000101199	ARFGAP1	0.177799501
ENSG00000004399	PLXND1	0.177748997
ENSG00000134884	ARGLU1	0.17774158
ENSG00000173209	AHSA2	0.177687314
ENSG00000180440	SERTM1	0.177676389
ENSG00000214706	IFRD2	0.177606578
ENSG00000197863	ZNF790	0.17759761
ENSG00000069998	CECR5	0.17757384
ENSG00000148634	HERC4	0.177519633
ENSG00000176658	MYO1D	0.177518198
ENSG00000116991	SIPA1L2	0.177480559
ENSG00000100852	ARHGAP5	0.177411697
ENSG00000179083	FAM133A	0.17733546
ENSG00000149483	TMEM138	0.177303216
ENSG00000007402	CACNA2D2	0.177233736
ENSG00000151812	SLC35F4	0.177162723
ENSG00000159461	AMFR	0.177136318
ENSG00000101347	SAMHD1	0.177124331
ENSG00000050820	BCAR1	0.177109067
ENSG00000182674	KCNB2	0.176999152
ENSG00000170852	KBTBD2	0.176943074
ENSG00000166704	ZNF606	0.176902109
ENSG00000204219	TCEA3	0.176877033
ENSG00000125846	ZNF133	0.176841857
ENSG00000078328	RBFOX1	0.176833637
ENSG00000137502	RAB30	0.176786154
ENSG00000165591	FAAH2	0.17675901
ENSG00000183666	GUSBP1	0.176756009
ENSG00000160993	ALKBH4	0.176633751
ENSG00000134825	TMEM258	0.176621127
ENSG00000164253	WDR41	0.176617702
ENSG00000173930	SLCO4C1	0.176553154
ENSG00000133318	RTN3	0.176532995
ENSG00000187240	DYNC2H1	0.176517603
ENSG00000140632	GLYR1	0.176502321
ENSG00000028310	BRD9	0.176499634
ENSG00000239653	PSMD6-AS2	0.176478869
ENSG00000106714	CNTNAP3	0.176462584
ENSG00000188338	SLC38A3	0.17645344
ENSG00000181007	ZFP82	0.176294333
ENSG00000253683	CTB-79E8.3	0.176263616
ENSG00000029639	TFB1M	0.176255881
ENSG00000177640	CASC2	0.176231631
ENSG00000188227	ZNF793	0.176211617
ENSG00000280294	RP11-177H2.1	0.176167195
ENSG00000005339	CREBBP	0.176105466
ENSG00000109775	UFSP2	0.176065229
ENSG00000249884	RNF103-CHMP3	0.176057185
ENSG00000043514	TRIT1	0.176010015
ENSG00000162695	SLC30A7	0.175962955
ENSG00000116698	SMG7	0.175958352
ENSG00000113638	TTC33	0.175890337
ENSG00000140990	NDUFB10	0.17586978
ENSG00000232233	RP11-573D15.2	0.175869436
ENSG00000099864	PALM	0.175821815
ENSG00000196873	CBWD3	0.175756397
ENSG00000139428	MMAB	0.175655621
ENSG00000183597	TANGO2	0.175623549
ENSG00000172037	LAMB2	0.17561938
ENSG00000022267	FHL1	0.175562483
ENSG00000167566	NCKAP5L	0.175529655
ENSG00000105053	VRK3	0.175466242
ENSG00000187239	FNBP1	0.175433314
ENSG00000204356	NELFE	0.175428137
ENSG00000100167	SEPT3	0.175413363
ENSG00000134748	PRPF38A	0.175368891
ENSG00000238098	ABCA17P	0.175359209
ENSG00000180543	TSPYL5	0.175310047
ENSG00000279118	RP11-517I3.2	0.17529471
ENSG00000255545	RP11-627G23.1	0.175154978
ENSG00000166529	ZSCAN21	0.175099482
ENSG00000196914	ARHGEF12	0.175067164
ENSG00000134321	RSAD2	0.175023051
ENSG00000251615	RP11-774O3.3	0.174982187
ENSG00000134318	ROCK2	0.17492048
ENSG00000010539	ZNF200	0.174919217
ENSG00000165626	BEND7	0.174862606
ENSG00000115464	USP34	0.174842235
ENSG00000171262	FAM98B	0.174824261
ENSG00000128191	DGCR8	0.174725692
ENSG00000153201	RANBP2	0.174720476
ENSG00000082293	COL19A1	0.174719345
ENSG00000102221	JADE3	0.174603218
ENSG00000051382	PIK3CB	0.174577362
ENSG00000187416	LHFPL3	0.174455072
ENSG00000232648	RP11-367N14.2	0.17443796
ENSG00000196517	SLC6A9	0.174425501
ENSG00000172687	ZNF738	0.174420451
ENSG00000148606	POLR3A	0.174295062
ENSG00000179119	SPTY2D1	0.174289203
ENSG00000182944	EWSR1	0.17427489
ENSG00000159592	GPBP1L1	0.17423738
ENSG00000198089	SFI1	0.174231602
ENSG00000105373	GLTSCR2	0.174142581
ENSG00000132383	RPA1	0.17414154
ENSG00000120008	WDR11	0.174105207
ENSG00000151914	DST	0.174036601
ENSG00000178209	PLEC	0.173943989
ENSG00000064545	TMEM161A	0.173938523
ENSG00000164182	NDUFAF2	0.173860836
ENSG00000168056	LTBP3	0.173821146
ENSG00000122674	CCZ1	0.173808384
ENSG00000140545	MFGE8	0.173807957
ENSG00000172809	RPL38	0.173742682
ENSG00000198453	ZNF568	0.173718719
ENSG00000249937	RP11-454P21.1	0.173670456
ENSG00000138780	GSTCD	0.173628946
ENSG00000269439	CTD-3131K8.2	0.17362268
ENSG00000105701	FKBP8	0.173621468
ENSG00000162688	AGL	0.173613465
ENSG00000162849	KIF26B	0.173574251
ENSG00000151466	SCLT1	0.173497043
ENSG00000110171	TRIM3	0.173474516
ENSG00000184743	ATL3	0.173436815
ENSG00000180263	FGD6	0.173421778
